9.828614033953332607e-03,-2.495661392012905530e-02,5.050766400888630388e-03,-7.687098306989174290e+00,-1.415548262030490688e-02,2.004602639681038227e+03
-3.957230726048895780e-02,-8.244731189563829846e-03,2.000441339369332314e-02,1.014728078007313172e+01,7.281546246643237019e+00,-1.543551975270131834e+03
