1.863833645017223944e+03,3.344763349260766044e-02,-3.206074201741999224e-02,-9.103328234626895110e-03,-1.205177108716390499e+01,5.408816776367388890e+00,-1.802724362416819881e-01,2.738620014735741459e-01,5.756157630590150870e-03,2.759140727123505030e+02,-7.488998149454936915e+00,-6.619856560033532844e+01
-1.727883008361232214e+03,-2.746510926274285669e-02,-1.838071487905162602e-02,1.286654495445566787e-02,9.474527013196608394e+00,1.020260485890131896e+01,-3.183783468117528104e-01,-8.882613771655764046e-01,-4.834118679966383642e-03,1.045391995071398128e+02,-3.989332912728851266e+00,-1.782693311776145890e+02
