8.923908358375433059e-01
9.695569109383828099e-01
1.093014057161140862e+00
9.997561556069365363e-01
9.841774662514196637e-01
9.623446947258013084e-01
1.046563899800865949e+00
9.930951826400589155e-01
9.769606118121448857e-01
1.026000219387261492e+00
